Selected,Pass_Criteria,Filename,Disc#,Grain#,ED,ED_Err,N.Signal,BG.signal,MCarlo_Cycles,Test_Signal,BG.T_Signal,TD_Err,Test_Dose,Test_Signal_Change,Residual_Signal,RR1,RR_Err1,RR2,RR_Err2,RR3,RR_Err3,RR4,RR_Err4,RR5,RR_Err5,Recup1,Recup_Err1,Recup2,Recup_Err2,Recup3,Recup_Err3,Recup4,Recup_Err4,Recup5,Recup_Err5,Sig1,Sig2,BG1,BG2,Ln/Tn,Ln/Tn_err,Fit,Options,R_Chi_Sq,Param1,Error1,Param2,Error2,Param3,Error3,Param4,Error4,Param5,Error5,Param6,Error6,Param7,Error7,Dose_Rate,DR_Error,ED_in_Gy,ROI X1,ROI Y1,ROI X2,ROI Y2,UseLxTx01,Dose01,LSig01,LBG01,TSig01,TBG01,LxTx01,Unc01,UseLxTx02,Dose02,LSig02,LBG02,TSig02,TBG02,LxTx02,Unc02,UseLxTx03,Dose03,LSig03,LBG03,TSig03,TBG03,LxTx03,Unc03,UseLxTx04,Dose04,LSig04,LBG04,TSig04,TBG04,LxTx04,Unc04,UseLxTx05,Dose05,LSig05,LBG05,TSig05,TBG05,LxTx05,Unc05,UseLxTx06,Dose06,LSig06,LBG06,TSig06,TBG06,LxTx06,Unc06,UseLxTx07,Dose07,LSig07,LBG07,TSig07,TBG07,LxTx07,Unc07,UseLxTx08,Dose08,LSig08,LBG08,TSig08,TBG08,LxTx08,Unc08,UseLxTx09,Dose09,LSig09,LBG09,TSig09,TBG09,LxTx09,Unc09,UseLxTx10,Dose10,LSig10,LBG10,TSig10,TBG10,LxTx10,Unc10,UseLxTx11,Dose11,LSig11,LBG11,TSig11,TBG11,LxTx11,Unc11,UseLxTx12,Dose12,LSig12,LBG12,TSig12,TBG12,LxTx12,Unc12,UseLxTx13,Dose13,LSig13,LBG13,TSig13,TBG13,LxTx13,Unc13,UseLxTx14,Dose14,LSig14,LBG14,TSig14,TBG14,LxTx14,Unc14,UseLxTx15,Dose15,LSig15,LBG15,TSig15,TBG15,LxTx15,Unc15
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,29,187.0369873,24.58537292,1183,182.3000031,0,444,84,6.254627705,50,1.743243217,245,0.843522966,0.080489524,-1,-1,-1,-1,-1,-1,0,0,8.80610466,1.628568172,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,2.779722214,0.223761871,4,18,1.630296588,14.49151802,0.673384905,955.0744019,92.0524826,16.34316254,2.994075775,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,3032,251.25,510,108,6.917164326,0.504696369,TRUE,1000,6597,497.25,810,156,9.326758385,0.559967518,TRUE,2000,13547,1000.5,1300,264,12.11052132,0.633523464,TRUE,4000,25581,1926,2090,489.75,14.78252697,0.70243609,TRUE,0,245,125.25,594,105,0.244785264,0.0407562,TRUE,500,4019,339,774,143.25,5.834786892,0.358804673,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,35,32.58647156,20.29429054,293,134.3000031,0,331,102.8000031,8.852535248,50,2.628398895,418,1.105750561,0.116641968,-1,-1,-1,-1,-1,-1,0,0,42.01620483,10.26129436,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,0.695442617,0.109340794,4,18,1.586944938,13.25751019,0.745685399,1037.992188,117.3765717,23.36622429,4.842439651,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,2602,367.5,631,198.75,5.170060158,0.400555491,TRUE,1000,6065,816,984,345.75,8.224694252,0.554481745,TRUE,2000,11938,1434.75,1487,486,10.49270725,0.595018148,TRUE,4000,19762,2321.25,2109,847.5,13.82536697,0.762951314,TRUE,0,418,273.75,726,232.5,0.292198598,0.05460668,TRUE,500,3789,569.25,870,306.75,5.716796875,0.409256965,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,36,36.97640991,56.48830032,178,151.5,0,104,57,25.77455521,50,1.634615421,95,0.923771024,0.335963756,-1,-1,-1,-1,-1,-1,0,0,19.89066505,37.96825409,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,0.56382978,0.391833365,4,18,1.162377119,16.22343254,2.882937431,1346.354004,470.1693726,10.6618166,17.06129265,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,495,158.25,98,51.75,7.287878513,1.938887954,TRUE,1000,939,282,188,96,7.141304493,1.329006076,TRUE,2000,2115,613.5,294,170.25,12.13823795,2.100753307,TRUE,4000,4424,1155.75,484,281.25,16.12333298,2.202469826,TRUE,0,95,87.75,161,96.75,0.112149492,0.199384809,TRUE,500,678,230.25,170,103.5,6.732330799,1.669423103,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,39,811.8796997,163.7589722,1940,214.5,0,292,89.30000305,9.347131729,50,0.818493128,114,1.1241045,0.186354458,-1,-1,-1,-1,-1,-1,0,0,3.695597887,1.232671618,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,8.512579918,0.880239725,4,18,1.618061662,16.52820587,1.491511583,1151.773193,190.3334045,21.82818794,7.691898823,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,1161,184.5,244,67.5,5.532577991,0.607834995,TRUE,1000,2092,310.5,288,108.75,9.94140625,1.154745698,TRUE,2000,4200,571.5,397,193.5,17.83046722,2.161277056,TRUE,4000,7249,1060.5,703,296.25,15.21637535,1.277971387,TRUE,0,114,69.75,220,79.5,0.314590722,0.099762462,TRUE,500,1166,207,239,84.75,6.219195843,0.772104621,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,40,227.6249542,29.03279877,1309,148.5,0,455,66.80000305,5.789394855,50,1.562637329,224,0.87859267,0.083179817,-1,-1,-1,-1,-1,-1,0,0,10.37478924,1.565870643,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,2.989438534,0.224832207,4,18,1.620193601,16.43130112,0.956093729,1253.28064,131.7281342,24.04387474,3.586858749,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,2651,199.5,464,78,6.351036072,0.458983153,TRUE,1000,5256,311.25,695,130.5,8.759432793,0.551403999,TRUE,2000,10837,637.5,1011,191.25,12.44296741,0.690217078,TRUE,4000,20453,1160.25,1523,348.75,16.43050575,0.838061035,TRUE,0,224,77.25,557,84,0.310147971,0.040585086,TRUE,500,3614,237,711,105.75,5.579973698,0.341261864,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,41,236.7385254,41.51435852,560,97.5,0,207,69.80000305,11.73786259,50,3.458937168,229,1.011756539,0.122600332,-1,-1,-1,-1,-1,-1,0,0,6.715019703,1.444557905,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,3.37099123,0.452109724,4,18,0.693771482,12.70318317,0.628440261,814.8667603,92.11776733,14.708251,2.80822444,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,1575,199.5,324,100.5,6.154362202,0.620238543,TRUE,1000,4012,431.25,587,159.75,8.381788254,0.619419098,TRUE,2000,8627,888,964,283.5,11.37252045,0.714392424,TRUE,4000,16284,1486.5,1617,474.75,12.95526123,0.690632403,TRUE,0,229,114.75,635,130.5,0.226362735,0.038073719,TRUE,500,3726,369.75,716,177,6.226716042,0.418946683,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,42,272.6451416,87.09941101,322,114,0,127,60.79999924,19.8455162,50,2.267716646,117,1.0583148,0.200982496,-1,-1,-1,-1,-1,-1,0,0,10.22747421,4.178667068,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,3.141993999,0.702946067,4,18,2.119203091,12.88085556,1.175103903,1076.430054,208.1570129,28.27687454,10.44265842,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,738,122.25,172,63.75,5.690388203,0.848187149,TRUE,1000,1761,270,321,107.25,6.977070808,0.729244411,TRUE,2000,3491,543,469,174.75,10.02039433,0.930971026,TRUE,4000,6610,1046.25,677,270,13.67002487,1.127118826,TRUE,0,117,75,226,95.25,0.321346611,0.109860279,TRUE,500,1276,192,288,108,6.022222042,0.708663344,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,47,1782.19751,174.4367676,40328,1948.5,0,3291,706.5,2.391690016,50,0.243087202,334,1.08556962,0.090414837,-1,-1,-1,-1,-1,-1,0,0,2.02653861,0.269636244,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,14.8498745,0.638784349,4,18,0.660840392,19.69199753,1.058560133,1284.554932,119.1431732,19.79705238,2.786664486,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,6346,510.75,1185,272.25,6.393338203,0.356844574,TRUE,1000,10090,639,1172,261.75,10.38343239,0.570616543,TRUE,2000,18356,1000.5,1408,333.75,16.15667534,0.84735465,TRUE,4000,30814,1646.25,2083,519.75,18.65896797,0.894783318,TRUE,0,334,144.75,775,146.25,0.300938427,0.037890296,TRUE,500,4743,351.75,800,167.25,6.940413952,0.429047614,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,50,851.677002,179.0150757,1912,138.8000031,0,241,69,9.947638512,50,0.709543586,64,0.472431958,0.15797393,-1,-1,-1,-1,-1,-1,0,0,1.144319296,1.11005199,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,10.30930233,1.119248271,4,18,1.286057949,21.5434227,3.666320324,1319.122559,397.483429,7.129657269,7.20114851,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,698,102,118,70.5,12.54736805,3.530349493,TRUE,1000,1181,213.75,157,81,12.7263155,2.557418585,TRUE,2000,2140,363,224,127.5,18.41450691,3.510221958,TRUE,4000,3940,696.75,380,216,19.77560997,2.92157197,TRUE,0,64,53.25,132,41.25,0.117971338,0.11371965,TRUE,500,682,148.5,171,81,5.927777767,1.071085215,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,52,223.6368561,25.29261017,1771,115.5,0,534,50.29999924,4.943305969,50,1.387640476,201,1.121662617,0.098460011,-1,-1,-1,-1,-1,-1,0,0,6.174967766,1.0072124,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,3.422575951,0.2262896,4,18,1.334963918,26.12504578,1.785267472,1690.652466,181.8360748,13.76503754,2.220044374,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,3723,219,634,97.5,6.531220913,0.414273471,TRUE,1000,8012,387,772,147.75,12.21563625,0.738888383,TRUE,2000,17033,771.75,1172,219,17.06316948,0.900946021,TRUE,4000,32720,1424.25,1634,352.5,24.42114639,1.206430197,TRUE,0,201,82.5,647,86.25,0.211342961,0.031513609,TRUE,500,4778,256.5,741,123.75,7.325826168,0.444531798,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,53,393.2388,45.3678894,1691,129,0,377,70.5,6.764576435,50,1.445623398,187,1.019637823,0.1065749,-1,-1,-1,-1,-1,-1,0,0,5.881394386,1.042931437,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,5.09624815,0.412723124,4,18,1.820223212,18.85577583,1.226650596,1315.989746,152.3027649,21.29772949,3.736201525,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,2470,173.25,427,78,6.580802441,0.498098135,TRUE,1000,4697,356.25,600,121.5,9.071473122,0.610691488,TRUE,2000,10182,667.5,852,204,14.68286991,0.900505424,TRUE,4000,18677,1219.5,1281,333.75,18.43063736,1.013034344,TRUE,0,187,75.75,467,96,0.29973045,0.047283627,TRUE,500,3060,218.25,545,121.5,6.710035324,0.48368147,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,54,241.6790924,50.1960144,783,135,0,289,95.30000305,9.801848412,50,3.217993021,729,1.052848935,0.122242168,-1,-1,-1,-1,-1,-1,0,0,33.17153168,5.424163818,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,3.345379591,0.380895525,4,18,0.26587373,8.700569153,0.389324278,694.1826172,95.86598206,95.24433136,17.23053932,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,2291,440.25,572,201,4.988409519,0.425224394,TRUE,1000,4956,933.75,997,392.25,6.651562691,0.476450056,TRUE,2000,10565,1929,1831,771,8.147170067,0.48578462,TRUE,4000,19703,3596.25,3208,1381.5,8.818341255,0.4503856,TRUE,0,729,314.25,712,338.25,1.109713674,0.130243167,TRUE,500,3447,681.75,930,403.5,5.252041817,0.414024234,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,58,213.9104614,21.17632294,1530,130.5,0,523,75,5.372234821,50,3.089866161,678,1.051852465,0.080903038,-1,-1,-1,-1,-1,-1,0,0,12.12509918,1.359564304,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,3.123883963,0.220166966,4,18,0.506331801,14.09464169,0.573113918,958.2049561,78.57676697,26.13821983,2.778764963,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,4313,265.5,838,144.75,5.838863373,0.345202327,TRUE,1000,10334,591.75,1275,224.25,9.272104263,0.479185909,TRUE,2000,21864,1229.25,2164,433.5,11.92412567,0.550929546,TRUE,4000,44506,2430,3729,768,14.21006393,0.597361326,TRUE,0,678,264,1318,225,0.378774017,0.033032652,TRUE,500,8761,586.5,1616,285,6.14162302,0.302161455,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,60,296.2183838,51.13728333,665,90.80000305,0,182,51,11.32887173,50,1.642857194,146,0.859761715,0.134468704,-1,-1,-1,-1,-1,-1,0,0,7.366389751,2.46634531,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,4.383205891,0.559744716,4,18,0.872175574,21.33535767,1.853428841,1381.314575,219.0778198,21.42703056,7.075795174,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,1206,121.5,200,63,7.91605854,0.986373365,TRUE,1000,2508,231.75,315,93.75,10.29023552,1.010501623,TRUE,2000,5551,480,460,138.75,15.78767109,1.315935373,TRUE,4000,11822,862.5,785,256.5,20.73699188,1.444615602,TRUE,0,146,94.5,254,94.5,0.322884023,0.099932633,TRUE,500,1709,169.5,299,72.75,6.805923939,0.643348753,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,61,143.9666595,26.15992355,572,103.5,0,230,57.79999924,9.601219177,50,2.3347826,304,0.894429088,0.110125668,-1,-1,-1,-1,-1,-1,0,0,22.52832413,3.756065369,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,2.720673561,0.315269768,4,18,0.579913259,13.61691952,0.694150329,814.4389038,101.3847885,37.55356979,5.956291199,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,1971,206.25,349,99.75,7.081460953,0.662705541,TRUE,1000,4652,448.5,619,200.25,10.03940773,0.772455513,TRUE,2000,9487,856.5,1025,301.5,11.9288187,0.733028829,TRUE,4000,15833,1443.75,1553,517.5,13.89589596,0.778915584,TRUE,0,304,95.25,444,103.5,0.612922192,0.073473133,TRUE,500,2693,308.25,537,160.5,6.333864689,0.50677669,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,63,166.6809998,16.49842072,1348,121.5,0,510,71.30000305,5.4109025,50,1.978431344,411,0.975797296,0.081826374,-1,-1,-1,-1,-1,-1,0,0,12.82844543,1.577533603,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,2.795760155,0.200330585,4,18,0.366591156,22.71011925,1.280410647,1444.266724,137.6146851,23.05125237,2.670771122,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,4226,217.5,665,105.75,7.16827631,0.447860628,TRUE,1000,10022,474.75,1033,173.25,11.10526943,0.601880372,TRUE,2000,22159,1002,1584,328.5,16.85145378,0.836209476,TRUE,4000,42880,1891.5,2484,587.25,21.61042786,0.987786353,TRUE,0,411,139.5,895,138,0.358652562,0.035842907,TRUE,500,6092,324.75,1009,184.5,6.994784832,0.39122647,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,65,277.7773743,41.18683624,890,117.8000031,0,262,71.30000305,9.313904762,50,2.286259651,201,0.962581873,0.103875831,-1,-1,-1,-1,-1,-1,0,0,6.394802094,1.309783697,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,4.049292088,0.435475022,4,18,0.890022755,15.04615498,0.824322402,937.5913086,104.8643875,16.36032104,3.173449993,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,2120,180.75,376,88.5,6.745043278,0.572407424,TRUE,1000,4492,308.25,539,105,9.639862061,0.667837262,TRUE,2000,8612,651,844,204.75,12.45463085,0.771306276,TRUE,4000,15424,1175.25,1274,360.75,15.60304356,0.880224228,TRUE,0,201,97.5,495,95.25,0.258944213,0.045137808,TRUE,500,3455,272.25,599,108.75,6.492656231,0.432801694,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
